,flag,program,value
1480,-mavx512vpopcntdq,String-Processing-Functions-strlen-Prog,0.0
1481,-funsafe-loop-optimizations,String-Processing-Functions-strlen-Prog,0.9749633742624264
1482,-fpeephole2,String-Processing-Functions-strlen-Prog,1.0145545450104358
1483,-flto,String-Processing-Functions-strlen-Prog,0.9928004661770268
1484,-fsched-stalled-insns=1,String-Processing-Functions-strlen-Prog,0.9198618990635192
1485,-fgraphite,String-Processing-Functions-strlen-Prog,0.8513111332717516
1486,-fipa-vrp,String-Processing-Functions-strlen-Prog,0.0
1487,-mavx512pf,String-Processing-Functions-strlen-Prog,0.0
1488,-ftree-dce,String-Processing-Functions-strlen-Prog,0.977217633982898
1489,-fcode-hoisting,String-Processing-Functions-strlen-Prog,0.0
1490,-mfp-ret-in-387,String-Processing-Functions-strlen-Prog,1.0121751289232628
1491,-flive-patching=inline-clone,String-Processing-Functions-strlen-Prog,0.0
1492,-ftree-store-copy-prop,String-Processing-Functions-strlen-Prog,1.143201794139057
1493,-fvar-tracking-assignments,String-Processing-Functions-strlen-Prog,0.9849228562761196
1494,-ftemplate-depth=3,String-Processing-Functions-strlen-Prog,1.0144947310263044
1495,-fkeep-static-consts,String-Processing-Functions-strlen-Prog,0.997324819564006
1496,-ffp-contract=off,String-Processing-Functions-strlen-Prog,0.9849357420228444
1497,-fstack-protector-strong,String-Processing-Functions-strlen-Prog,0.9618513597250524
1498,-mstv,String-Processing-Functions-strlen-Prog,0.0
1499,-fdebug=ident,String-Processing-Functions-strlen-Prog,0.0
1500,-frtti,String-Processing-Functions-strlen-Prog,0.873483417391525
1501,--include-directory,String-Processing-Functions-strlen-Prog,0.0
1502,-mskip-rax-setup,String-Processing-Functions-strlen-Prog,0.0
1503,-mmanual-endbr,String-Processing-Functions-strlen-Prog,0.0
1504,-fipa-icf-variables,String-Processing-Functions-strlen-Prog,0.0
1505,-ftree-cselim,String-Processing-Functions-strlen-Prog,0.9383548731371768
1506,-MQ,String-Processing-Functions-strlen-Prog,0.0
1507,-fgnat-encodings=all,String-Processing-Functions-strlen-Prog,0.0
1508,-O2,String-Processing-Functions-strlen-Prog,1.0108865140495784
1509,-ftree-sink,String-Processing-Functions-strlen-Prog,1.030663959387388
1510,-fsimd-cost-model=cheap,String-Processing-Functions-strlen-Prog,0.0
1511,-mpcommit,String-Processing-Functions-strlen-Prog,0.0
1512,-fexcess-precision=standard,String-Processing-Functions-strlen-Prog,0.0
1513,-fmove-loop-invariants,String-Processing-Functions-strlen-Prog,1.007977372479613
1514,-ftree-reassoc,String-Processing-Functions-strlen-Prog,1.0170379082693677
1515,-floop-interchange,String-Processing-Functions-strlen-Prog,0.9582107599417692
1516,-isystem,String-Processing-Functions-strlen-Prog,0.0
1517,-fdelete-dead-exceptions,String-Processing-Functions-strlen-Prog,1.050538509372566
1518,-mmwaitx,String-Processing-Functions-strlen-Prog,0.0
1519,-momit-leaf-frame-pointer,String-Processing-Functions-strlen-Prog,0.99481342365244
1520,-mwbnoinvd,String-Processing-Functions-strlen-Prog,0.0
1521,-malign-stringops,String-Processing-Functions-strlen-Prog,0.9380311545790752
1522,-ftree-loop-ivcanon,String-Processing-Functions-strlen-Prog,0.9716696056493
1523,-fsee,String-Processing-Functions-strlen-Prog,1.003633630706137
1524,-ftree-store-ccp,String-Processing-Functions-strlen-Prog,0.9044605883125902
1525,-fvisibility=protected,String-Processing-Functions-strlen-Prog,0.9526219013084792
1526,-gpubnames,String-Processing-Functions-strlen-Prog,0.8822347190341353
1527,--include-with-prefix-before,String-Processing-Functions-strlen-Prog,0.0
1528,-funconstrained-commons,String-Processing-Functions-strlen-Prog,0.0
1529,-dumpdir,String-Processing-Functions-strlen-Prog,0.0
1530,-ftree-parallelize-loops=1,String-Processing-Functions-strlen-Prog,1.006367191710035
1531,-frecord-gcc-switches,String-Processing-Functions-strlen-Prog,0.8432406019616889
1532,-fsanitize-undefined-trap-on-error,String-Processing-Functions-strlen-Prog,0.0
1533,-v,String-Processing-Functions-strlen-Prog,1.0081941966004546
1534,-mpconfig,String-Processing-Functions-strlen-Prog,0.0
1535,-fprofile-report,String-Processing-Functions-strlen-Prog,1.0156426804363623
1536,-mbionic,String-Processing-Functions-strlen-Prog,0.0
1537,-ftree-salias,String-Processing-Functions-strlen-Prog,0.9783605971507008
1538,-mlong-double-80,String-Processing-Functions-strlen-Prog,0.9888557137145731
1539,-mrecord-return,String-Processing-Functions-strlen-Prog,0.0
1540,-mptwrite,String-Processing-Functions-strlen-Prog,0.0
1541,-MF,String-Processing-Functions-strlen-Prog,0.0
1542,-funroll-all-loops,String-Processing-Functions-strlen-Prog,0.9223800867140106
1543,-fzee,String-Processing-Functions-strlen-Prog,1.0000821959435056
1544,-fleading-underscore,String-Processing-Functions-strlen-Prog,0.0
1545,-fpeephole,String-Processing-Functions-strlen-Prog,0.936028783239824
1546,-Xf,Arrays-Character-Arrays-Prog,0.0
1547,-fselective-scheduling2,Arrays-Character-Arrays-Prog,1.014494584267534
1548,-fgnat-encodings=minimal,Arrays-Character-Arrays-Prog,0.0
1549,-fsplit-paths,Arrays-Character-Arrays-Prog,0.0
1550,-mfma,Arrays-Character-Arrays-Prog,0.8679198325328102
1551,-fdump-internal-locations,Arrays-Character-Arrays-Prog,0.0
1552,--include,Arrays-Character-Arrays-Prog,0.0
1553,-mlzcnt,Arrays-Character-Arrays-Prog,0.964635017401788
1554,-mxsaveopt,Arrays-Character-Arrays-Prog,0.9321963405315716
1555,-ftree-pta,Arrays-Character-Arrays-Prog,1.0506027678266168
1556,-maes,Arrays-Character-Arrays-Prog,1.0337095085151318
1557,-mred-zone,Arrays-Character-Arrays-Prog,0.8753425505827178
1558,-fsplit-loops,Arrays-Character-Arrays-Prog,0.0
1559,-ftoplevel-reorder,Arrays-Character-Arrays-Prog,1.0870650337145014
1560,-fbranch-probabilities,Arrays-Character-Arrays-Prog,1.0376137657123674
1561,-fcx-limited-range,Arrays-Character-Arrays-Prog,1.046567277336508
1562,-gcolumn-info,Arrays-Character-Arrays-Prog,0.0
1563,-mlong-double-128,Arrays-Character-Arrays-Prog,0.0
1564,-fzero-initialized-in-bss,Arrays-Character-Arrays-Prog,1.0501001408509296
1565,-fstack-check=specific,Arrays-Character-Arrays-Prog,0.8966199084230806
1566,-fira-loop-pressure,Arrays-Character-Arrays-Prog,1.0338859247657768
1567,-fssa-phiopt,Arrays-Character-Arrays-Prog,0.0
1568,-mfentry,Arrays-Character-Arrays-Prog,0.8894756315804045
1569,-m16,Arrays-Character-Arrays-Prog,0.0
1570,-fasan-shadow-offset=1,Arrays-Character-Arrays-Prog,0.0
1571,-mms-bitfields,Arrays-Character-Arrays-Prog,1.0391006258178024
1572,-mintel-syntax,Arrays-Character-Arrays-Prog,1.063678776751046
1573,-finit-logical=false,Arrays-Character-Arrays-Prog,1.0280868312976692
1574,-fschedule-fusion,Arrays-Character-Arrays-Prog,0.0
1575,-ftree-slsr,Arrays-Character-Arrays-Prog,1.031063451524871
1576,-fpack-struct=1,Arrays-Character-Arrays-Prog,1.0114023388532407
1577,--dumpbase,Arrays-Character-Arrays-Prog,0.0
1578,-mavx512vbmi,Arrays-Character-Arrays-Prog,0.0
1579,-ftree-dse,Arrays-Character-Arrays-Prog,0.9313413797435328
1580,-fstack-reuse=named_vars,Arrays-Character-Arrays-Prog,1.0262516710404932
1581,-fsched-spec-load-dangerous,Arrays-Character-Arrays-Prog,0.874875905794859
1582,-mno-sse4,Arrays-Character-Arrays-Prog,1.032289286142024
1583,-ftree-fre,Arrays-Character-Arrays-Prog,0.893038371340773
1584,-fsched-spec-insn-heuristic,Arrays-Character-Arrays-Prog,1.031217900831077
1585,-finstrument-functions,Arrays-Character-Arrays-Prog,1.0770997012001775
1586,-gstabs+,Arrays-Character-Arrays-Prog,1.061899515204936
1587,-fgcse-las,Arrays-Character-Arrays-Prog,0.8911706556021062
1588,-fvisibility=private,Arrays-Character-Arrays-Prog,0.0
1589,-fdiagnostics-color=always,Arrays-Character-Arrays-Prog,1.014204398695124
1590,-fversion,Arrays-Character-Arrays-Prog,0.0
1591,-fvar-tracking,Arrays-Character-Arrays-Prog,1.0358102443952455
1592,-fsched-verbose=3,Arrays-Character-Arrays-Prog,1.0575627410335038
1593,-mprfchw,Arrays-Character-Arrays-Prog,1.0553865971940857
1594,--assert,Arrays-Character-Arrays-Prog,0.0
1595,-fgnu-tm,Arrays-Character-Arrays-Prog,1.0029288726678285
1596,-mavx512bw,Arrays-Character-Arrays-Prog,0.0
1597,-gvms,Arrays-Character-Arrays-Prog,0.0
1598,-fsemantic-interposition,Arrays-Character-Arrays-Prog,0.0
1599,-fprofile-values,Arrays-Character-Arrays-Prog,1.0117884417535308
1600,-fbounds-check,Arrays-Character-Arrays-Prog,1.0355299902420727
1601,-mavx512vbmi2,Arrays-Character-Arrays-Prog,0.0
1602,-msahf,Arrays-Character-Arrays-Prog,1.0611384919665772
1603,-gas-loc-support,Arrays-Character-Arrays-Prog,0.0
1604,-fmessage-length=3,Arrays-Character-Arrays-Prog,0.8906959667567872
1605,-fira-verbose=3,Arrays-Character-Arrays-Prog,1.0215032938571516
1606,-fmerge-all-constants,Arrays-Character-Arrays-Prog,1.0646219598777675
1607,--dump,Arrays-Character-Arrays-Prog,0.0
1608,-fhandle-exceptions,Arrays-Character-Arrays-Prog,1.0424027538929417
1609,-msseregparm,Arrays-Character-Arrays-Prog,1.00643548048708
1610,-free,Arrays-Character-Arrays-Prog,1.0508651990448463
1611,-ftree-dominator-opts,Arrays-Character-Arrays-Prog,1.0269395852363596
1612,-fmath-errno,Arrays-Character-Arrays-Prog,0.9282028293709648
1613,-fsave-optimization-record,Arrays-Character-Arrays-Prog,0.0
1614,-mforce-indirect-call,Arrays-Character-Arrays-Prog,0.0
1615,-mrdseed,Arrays-Character-Arrays-Prog,1.0243686095205704
1616,-fmax-errors=2,Arrays-Character-Arrays-Prog,1.024190478766672
1617,-finline-atomics,Arrays-Character-Arrays-Prog,0.9257299733761318
1618,-mfused-madd,Arrays-Character-Arrays-Prog,0.9700509383844106
1619,-fsched-stalled-insns-dep=2,Arrays-Character-Arrays-Prog,1.062346433653326
1620,-mavx512vnni,Arrays-Character-Arrays-Prog,0.0
1621,-fchecking,Arrays-Character-Arrays-Prog,0.0
1622,-fgo-debug-escape,Arrays-Character-Arrays-Prog,0.0
1623,-mcrc32,Arrays-Character-Arrays-Prog,1.0329651913380264
1624,-frerun-loop-opt,Arrays-Character-Arrays-Prog,1.024775573764629
1625,-fsched-verbose=1,Arrays-Character-Arrays-Prog,0.9868866040800748
1626,-fstack-protector-all,Arrays-Character-Arrays-Prog,1.011507522681584
1627,-ftree-ch,Arrays-Character-Arrays-Prog,0.9459049757001108
1628,-fexpensive-optimizations,Arrays-Character-Arrays-Prog,1.0477598576049605
1629,-fprofile-update=prefer-atomic,Arrays-Character-Arrays-Prog,0.0
1630,-frequire-return-statement,Arrays-Character-Arrays-Prog,0.8802593887260559
1631,-fipa-stack-alignment,Arrays-Character-Arrays-Prog,0.0
1632,-mavx512cd,Arrays-Character-Arrays-Prog,0.0
1633,-fconstexpr-ops-limit=0,Arrays-Character-Arrays-Prog,0.0
1634,-ftabstop=2,Arrays-Character-Arrays-Prog,1.0412080141426046
1635,-mx32,Arrays-Character-Arrays-Prog,0.0
1636,-flto-compression-level=<number>	Use,Arrays-Character-Arrays-Prog,0.0
1637,-ftree-partial-pre,Arrays-Character-Arrays-Prog,1.4909837056955526
1638,-frename-registers,Arrays-Character-Arrays-Prog,1.0190808875832926
1639,--pedantic-errors,Arrays-Character-Arrays-Prog,0.9140475061430358
1640,-ftest-coverage,Arrays-Character-Arrays-Prog,0.8972087425885523
1641,-gcoff1,Arrays-Character-Arrays-Prog,0.0
1642,-fuse-ld=bfd,Arrays-Character-Arrays-Prog,1.0143683962259638
1643,-m8bit-idiv,Arrays-Character-Arrays-Prog,1.0530195802653808
1644,-mrecip,Arrays-Character-Arrays-Prog,1.0166338707264588
1645,-mmpx,Arrays-Character-Arrays-Prog,0.0
1646,-std=c++0x,Arrays-Character-Arrays-Prog,1.011056062332807
1647,-fgcse-lm,Arrays-Character-Arrays-Prog,1.0527142574853214
1648,-fmem-report-wpa,Arrays-Character-Arrays-Prog,0.9789040678482556
1649,-ginternal-reset-location-views,Arrays-Character-Arrays-Prog,0.0
1650,-gdwarf-,Arrays-Character-Arrays-Prog,0.0
1651,-fsso-struct=native,Arrays-Character-Arrays-Prog,0.0
1652,-fisolate-erroneous-paths-attribute,Arrays-Character-Arrays-Prog,0.0
1653,-ffp-int-builtin-inexact,Arrays-Character-Arrays-Prog,0.0
1654,-freciprocal-math,Arrays-Character-Arrays-Prog,0.8822695247939042
1655,-fvisibility=public,Arrays-Character-Arrays-Prog,0.0
1656,-ftabstop=3,Arrays-Character-Arrays-Prog,1.0098214311228209
1657,-fvect-cost-model=cheap,Arrays-Character-Arrays-Prog,0.0
1658,-mdispatch-scheduler,Arrays-Character-Arrays-Prog,0.9991480233954284
1659,-fkeep-gc-roots-live,Arrays-Character-Arrays-Prog,0.0
1660,-fstrength-reduce,Arrays-Character-Arrays-Prog,1.0264802107650108
1661,-gxcoff,Arrays-Character-Arrays-Prog,0.0
1662,-finit-real=nan,Arrays-Character-Arrays-Prog,1.050020056355884
1663,-finline-limit-,Arrays-Character-Arrays-Prog,0.0
1664,--undefine-macro,Arrays-Character-Arrays-Prog,0.0
1665,-mhle,Arrays-Character-Arrays-Prog,1.0726858986098646
1666,-fira-hoist-pressure,Arrays-Character-Arrays-Prog,1.0152932084134194
1667,-std=gnu++1y,Arrays-Character-Arrays-Prog,1.0347234625666493
1668,-ftree-loop-distribute-patterns,Arrays-Character-Arrays-Prog,0.8876525006719198
1669,-mpc32,Arrays-Character-Arrays-Prog,1.0186725599942348
1670,-fprofile-update=single,Arrays-Character-Arrays-Prog,0.0
1671,-flive-patching=inline-only-static,Arrays-Character-Arrays-Prog,0.0
1672,-fcx-fortran-rules,Arrays-Character-Arrays-Prog,1.017698596841189
1673,-gvariable-location-views,Arrays-Character-Arrays-Prog,0.0
1674,-mavx256-split-unaligned-store,Arrays-Character-Arrays-Prog,1.0502832370056727
1675,-fearly-inlining,Arrays-Character-Arrays-Prog,1.0148908245524857
1676,-fsyntax-only,Arrays-Character-Arrays-Prog,0.0
1677,-gcoff3,Arrays-Character-Arrays-Prog,0.0
1678,-mpush-args,Arrays-Character-Arrays-Prog,0.9904214362520564
1679,-fselective-scheduling,Arrays-Character-Arrays-Prog,1.0384705803989482
1680,-fvpt,Arrays-Character-Arrays-Prog,0.875065826508562
1681,--write-dependencies,Arrays-Character-Arrays-Prog,1.0180474838769151
1682,-fstack-reuse=none,Arrays-Character-Arrays-Prog,0.9199590071824206
1683,-floop-block,Arrays-Character-Arrays-Prog,1.0167596479466914
1684,-freorder-blocks-and-partition,Arrays-Character-Arrays-Prog,1.0083279278525246
1685,-mrdpid,Arrays-Character-Arrays-Prog,0.0
1686,-fforce-addr,Arrays-Character-Arrays-Prog,1.0533575238261783
1687,-fnothrow-opt,Arrays-Character-Arrays-Prog,0.9447476295715406
1688,-fipa-cp-clone,Arrays-Character-Arrays-Prog,0.969983485290014
1689,-fsched-critical-path-heuristic,Arrays-Character-Arrays-Prog,0.8891794599962426
1690,-mcx16,Arrays-Character-Arrays-Prog,1.032053129186007
1691,-ftree-pre,Arrays-Character-Arrays-Prog,0.9726345109019748
1692,-mglibc,Arrays-Character-Arrays-Prog,1.0603997711478217
1693,-mbmi2,Arrays-Character-Arrays-Prog,1.0480965054156763
1694,-fdbg-cnt-list,Arrays-Character-Arrays-Prog,1.0547712830574258
1695,-ftree-loop-im,Arrays-Character-Arrays-Prog,0.8729840984118175
1696,-gcoff2,Arrays-Character-Arrays-Prog,0.0
1697,-p,Arrays-Character-Arrays-Prog,1.0440082365882168
1698,-mieee-fp,Arrays-Character-Arrays-Prog,1.0323666887391425
1699,-mpku,Arrays-Character-Arrays-Prog,1.0514728343879554
1700,-minline-stringops-dynamically,Arrays-Character-Arrays-Prog,1.0025333836416608
1701,-mavx,Arrays-Character-Arrays-Prog,1.0356807218204944
1702,-fassume-phsa,Arrays-Character-Arrays-Prog,0.0
1703,-fira-region=all,Arrays-Character-Arrays-Prog,0.8814413575499582
1704,-fexcess-precision=fast,Arrays-Character-Arrays-Prog,1.0383505615072253
1705,-fcf-protection=check,Arrays-Character-Arrays-Prog,0.0
1706,-gtoggle,Arrays-Character-Arrays-Prog,1.0467646463499525
1707,-fstack-check=no,Arrays-Character-Arrays-Prog,1.0182723837661627
1708,-fdevirtualize-speculatively,Arrays-Character-Arrays-Prog,0.0
1709,-mnop-mcount,Arrays-Character-Arrays-Prog,0.0
1710,-fsel-sched-pipelining-outer-loops,Arrays-Character-Arrays-Prog,1.046736741500481
1711,-ginline-points,Arrays-Character-Arrays-Prog,0.0
1712,-fsplit-stack,Arrays-Character-Arrays-Prog,1.026709846616914
1713,-fsched-pressure,Arrays-Character-Arrays-Prog,1.0004189809703374
1714,--define-macro,Arrays-Character-Arrays-Prog,0.0
1715,-mforce-drap,Arrays-Character-Arrays-Prog,0.8883397644574603
1716,-F,Arrays-Character-Arrays-Prog,0.0
1717,-fdefer-pop,Arrays-Character-Arrays-Prog,1.0311587232266957
1718,-mavx2,Arrays-Character-Arrays-Prog,1.046858706986444
1719,-fsync-libcalls,Arrays-Character-Arrays-Prog,1.0480187982597573
1720,-fbuiltin-,Arrays-Character-Arrays-Prog,0.0
1721,-fpermitted-flt-eval-methods=ts-18661,Arrays-Character-Arrays-Prog,0.0
1722,-fthread-jumps,Arrays-Character-Arrays-Prog,1.0245765070627255
1723,-m3dnowa,Arrays-Character-Arrays-Prog,0.0
1724,-mstackrealign,Arrays-Character-Arrays-Prog,1.0147577387675404
1725,-fstack-usage,Arrays-Character-Arrays-Prog,1.0374350598833744
1726,-mssse3,Arrays-Character-Arrays-Prog,1.0256549669130453
1727,-w,Arrays-Character-Arrays-Prog,0.9393492343229586
1728,-imultilib,Arrays-Character-Arrays-Prog,0.0
1729,-fconstexpr-depth=0,Arrays-Character-Arrays-Prog,1.0268082934374452
1730,-finline-limit=1,Arrays-Character-Arrays-Prog,0.9389324335095784
1731,-floop-nest-optimize,Arrays-Character-Arrays-Prog,0.887675540982728
1732,-fschedule-insns,Arrays-Character-Arrays-Prog,1.0442663546154618
1733,-fdump-noaddr,Arrays-Character-Arrays-Prog,0.952273933769338
1734,-freorder-blocks,Arrays-Character-Arrays-Prog,1.078652577086729
1735,-fsched-rank-heuristic,Arrays-Character-Arrays-Prog,1.0413286945452331
